Room_temperature,Current_1_stack,Voltage_1_Stack,DC_Power_Consumption_1_Stack,H2_side_outlet_temp_1_stack,O2_side_outlet_temp_1_stack,Lye_Supply_to_Electrolyzer_Temp,Lye_Concentration,Lye_Flow_to_1_Stack,H2_Separator_Level,O2_Separator_Level,LDI_H2_&_O2_Separator,O2_content_in_H2,H2_content_in_O2,Pressure_O2_Separator,H2_Flowrate_Purification_outlet,DM_water_condctivity,DM_water_flow_from_B.L.,is_idle,cluster_raw,risk_level,risk_label
24.5,7805.0,580,4526.9,81.85480625,88.4034375,73.76906249999999,30.14,83.90201224846892,48.48,48.48,0.0,0.55,1.05,15.3,88.7627450980392,3.8,932.0088235294116,0,1,1,Degradation warning
24.25,7847.0,596,4676.812,85.51491937499999,86.967680625,74.02940625,30.5,87.84601924759404,42.14,43.0,0.8599999999999994,0.54,1.04,15.2,91.70219607843136,1.1,907.8517411764705,0,1,1,Degradation warning
24.5,7917.0,616,4876.872,86.05975875,89.32043749999998,74.4760625,31.45,96.82152230971128,27.16,27.16,0.0,0.52,1.02,15.7,95.6249411764706,2.3,956.249411764706,0,1,1,Degradation warning
25.0,7858.0,615,4832.67,84.77435,87.9577875,74.1125,30.63,82.94638170228721,41.41,40.59,0.8199999999999931,0.54,1.04,15.7,94.75823529411764,1.6,976.0098235294118,0,1,1,Degradation warning
25.5,7814.0,582,4547.748,85.2889575,87.61537125,73.849125,30.18,98.5559305086864,47.0,46.53,0.4699999999999988,0.55,1.05,15.2,89.1715294117647,1.3,864.9638352941174,0,1,1,Degradation warning
25.5,7916.0,517,4092.572,86.062755,87.536295,74.48025,30.53,91.87251593550806,40.74,40.74,0.0,0.52,1.02,15.8,80.24650980392158,4.7,794.4404470588236,0,1,1,Degradation warning
25.0,7988.0,588,4696.944,85.7591,89.003475,74.925,30.93,89.98375203099614,36.0,36.0,0.0,0.5,1.0,15.8,92.0969411764706,4.4,920.969411764706,0,1,1,Degradation warning
25.25,7864.0,559,4395.976,82.304565,90.677235,74.15424999999999,31.42,95.72603424571928,29.58,29.87,0.2900000000000027,0.53,1.03,16.0,86.19560784313725,3.9,853.3365176470588,0,1,1,Degradation warning
25.75,7845.0,521,4087.245,84.6905515625,86.980053125,74.04578125,31.83,83.9220097487814,23.0,23.23,0.2300000000000004,0.54,1.04,15.9,80.14205882352941,1.9,761.3495588235293,0,1,1,Degradation warning
24.25,7941.0,513,4073.733,83.7064490625,89.51509375000002,74.62571875,30.03,81.98500187476566,50.0,50.0,0.0,0.51,1.01,15.4,79.87711764705881,2.7,782.7957529411765,0,1,1,Degradation warning
24.75,7984.0,634,5061.856,85.728295,88.970805,74.8995,30.74,95.9660042494688,38.22,38.22,0.0,0.5,1.0,15.0,99.25207843137252,4.2,1012.3711999999998,0,1,1,Degradation warning
25.25,7888.0,523,4125.424,85.84676999999998,88.202565,74.3035,30.24,82.95763029621298,45.54,45.54,0.0,0.53,1.03,16.0,80.89066666666666,3.7,800.8176,0,1,1,Degradation warning
25.5,7941.0,539,4280.199,83.715575625,88.629069375,74.6349375,30.22,85.95500562429696,47.0,47.47,0.4699999999999988,0.51,1.01,15.1,83.92547058823529,1.9,881.2174411764705,0,1,1,Degradation warning
25.5,7804.0,500,3902.0,85.213095,89.30394749999998,73.78725,30.19,91.70453693288336,46.53,46.06,0.4699999999999988,0.55,1.05,15.7,76.50980392156862,3.5,726.843137254902,0,1,1,Degradation warning
24.25,7890.0,622,4907.58,83.32304062499999,90.87785625,74.3021875,31.64,83.94450693663293,24.5,24.5,0.0,0.53,1.03,15.8,96.2270588235294,3.5,943.025176470588,0,1,1,Degradation warning
25.0,7882.0,607,4784.374,84.115,89.9316625,74.2625,31.12,92.8066491688539,32.67,33.99,1.3200000000000005,0.53,1.03,15.8,93.81125490196078,1.4,947.493674509804,0,2,2,Gas contamination risk
25.5,7913.0,592,4684.496,83.509408125,88.405576875,74.4616875,31.7,81.9780027496563,24.25,24.5,0.25,0.52,1.02,15.3,91.85286274509804,3.3,927.71391372549,0,1,1,Degradation warning
25.5,7957.0,628,4996.996,84.68018750000002,89.6533125,74.7339375,30.54,87.95600549931258,42.42,42.84,0.4200000000000017,0.51,1.01,15.5,97.9803137254902,3.9,950.4090431372548,0,1,1,Degradation warning
25.75,7875.0,551,4339.125,82.392734375,88.1061328125,74.23046875,30.88,83.93700787401575,36.63,38.11,1.4799999999999969,0.53,1.03,15.9,85.08088235294117,1.1,833.7926470588236,0,2,2,Gas contamination risk
25.5,7827.0,514,4023.078,85.38757875,89.491239375,73.9295625,30.46,91.7390326209224,41.71,43.0,1.2899999999999991,0.54,1.04,15.0,78.88388235294117,1.9,757.2852705882352,0,2,2,Gas contamination risk
25.25,7975.0,514,4099.15,86.509546875,90.6956328125,74.84453125,30.33,92.95775528058992,45.9,46.35,0.4500000000000028,0.51,1.01,16.0,80.37549019607843,2.0,835.9050980392157,0,1,1,Degradation warning
25.5,7969.0,610,4861.09,83.921743125,90.647563125,74.8081875,30.55,85.97600299962505,42.0,43.26,1.259999999999998,0.51,1.01,16.0,95.31549019607844,3.0,962.686450980392,0,2,2,Gas contamination risk
25.75,7918.0,546,4323.228,85.236614375,89.3414375,74.4951875,31.02,94.84439445069368,35.0,35.35,0.3500000000000014,0.52,1.02,15.8,84.76917647058822,1.1,813.784094117647,0,1,1,Degradation warning
25.0,7927.0,544,4312.288,82.76344999999998,90.30094375,74.54375,31.41,97.83352080989876,29.0,28.71,0.2899999999999991,0.52,1.02,15.6,84.55466666666666,5.0,803.2693333333333,0,1,1,Degradation warning
25.75,7819.0,605,4730.495,85.332658125,88.54634375000002,73.88571875,30.28,91.72703412073491,46.46,44.62,1.840000000000004,0.55,1.05,16.0,92.75480392156862,4.3,890.4461176470587,0,2,2,Gas contamination risk
24.25,7883.0,540,4256.82,82.429300625,89.92879031249998,74.25778125,31.69,91.82302212223472,25.25,25.75,0.5,0.53,1.03,15.5,83.4670588235294,2.8,843.0172941176468,0,1,1,Degradation warning
25.5,7979.0,591,4715.589,83.14693625,88.932380625,74.8700625,30.99,89.97250343707037,34.65,33.95,0.6999999999999957,0.51,1.01,15.7,92.4625294117647,4.6,906.132788235294,0,1,1,Degradation warning
24.25,7860.0,593,4660.98,85.61561250000001,87.96088125,74.111875,31.94,93.753280839895,20.79,20.58,0.2100000000000008,0.54,1.04,15.8,91.39176470588234,4.2,886.5001176470586,0,1,1,Degradation warning
24.75,7826.0,511,3999.086,83.6895625,90.35242875,73.9070625,31.8,80.97812773403325,22.77,22.31,0.4600000000000008,0.54,1.04,15.1,78.41345098039214,3.9,760.6104745098038,0,1,1,Degradation warning
24.5,7890.0,603,4757.67,85.8514875,89.099375,74.30562499999998,31.34,81.97225346831647,29.4,30.3,0.9000000000000021,0.53,1.03,15.6,93.28764705882352,2.8,951.534,0,1,1,Degradation warning
25.75,7803.0,509,3971.727,82.7055590625,90.186200625,73.78721875,30.87,81.95050618672666,38.11,37.37,0.740000000000002,0.55,1.05,15.3,77.877,1.5,786.5577,0,1,1,Degradation warning
25.0,7843.0,635,4980.305,83.8225,89.61161875000003,74.01875,30.44,96.66429196350455,44.29,43.43,0.8599999999999994,0.54,1.04,15.4,97.65303921568628,3.9,956.9997843137256,0,1,1,Degradation warning
25.25,7946.0,597,4743.762,84.5966875,90.458566875,74.6641875,31.94,88.93813273340832,21.0,21.21,0.2100000000000008,0.51,1.01,15.4,93.01494117647056,1.7,892.9434352941176,0,1,1,Degradation warning
24.25,7805.0,575,4487.875,83.51921875,87.51337031250002,73.76296875,30.52,89.75503062117235,40.74,40.74,0.0,0.55,1.05,15.5,87.99754901960785,2.7,888.7752450980392,0,1,1,Degradation warning
24.75,7903.0,554,4378.262,83.4267740625,89.20884375,74.39071874999999,31.44,93.82852143482064,28.84,27.16,1.6799999999999995,0.52,1.02,16.0,85.8482745098039,2.0,841.3130901960784,0,2,2,Gas contamination risk
24.5,7990.0,591,4722.09,86.6228625,90.81730625,74.936875,31.4,83.99450068741406,28.13,29.87,1.740000000000002,0.5,1.0,15.7,92.59,2.3,944.418,0,2,2,Gas contamination risk
25.0,7857.0,608,4777.056,82.24895,87.94974375,74.10625,30.15,88.83802024746906,48.96,48.96,0.0,0.54,1.04,15.5,93.66776470588232,1.0,946.0444235294116,0,1,1,Degradation warning
24.25,7941.0,613,4867.833,85.3974884375,87.724791875,74.62571875,30.33,82.97750281214849,43.65,44.1,0.4500000000000028,0.51,1.01,15.0,95.44770588235292,3.4,954.4770588235292,0,1,1,Degradation warning
25.0,7882.0,594,4681.908,82.43270000000001,87.26042500000001,74.2625,30.37,87.88101487314084,44.44,44.44,0.0,0.53,1.03,15.0,91.80211764705884,1.1,881.3003294117648,0,1,1,Degradation warning
24.75,7970.0,626,4989.22,83.926321875,88.857759375,74.8115625,31.81,81.99225096862892,23.69,22.31,1.3800000000000026,0.51,1.01,16.0,97.8278431372549,1.3,1027.1923529411763,0,2,2,Gas contamination risk
24.25,7871.0,571,4494.341,84.02040625,88.93978125,74.18165625,30.88,86.88626421697286,37.37,37.37,0.0,0.53,1.03,15.9,88.12433333333334,1.9,845.9936,0,1,1,Degradation warning
25.5,7819.0,635,4965.065,82.817274375,89.42609437499999,73.8800625,30.02,82.93175853018371,51.0,51.0,0.0,0.55,1.05,15.6,97.3542156862745,2.7,983.2775784313724,0,1,1,Degradation warning
25.25,7840.0,548,4296.32,83.805,88.705,74.005,30.49,81.95975503062115,41.71,44.29,2.5799999999999983,0.54,1.04,15.4,84.24156862745097,4.8,876.11231372549,0,2,2,Gas contamination risk
25.5,7889.0,519,4094.391,82.49094875,90.88716375,74.3131875,30.85,95.77602799650045,36.26,37.37,1.1099999999999994,0.53,1.03,15.4,80.28217647058824,2.0,842.9628529411765,0,2,2,Gas contamination risk
24.25,7920.0,529,4189.68,84.3925,90.23592500000002,74.4925,30.16,98.80764904386952,48.48,47.52,0.9599999999999936,0.52,1.02,15.3,82.15058823529411,4.8,805.0757647058824,0,2,2,Gas contamination risk
24.5,7864.0,596,4686.944,85.65093,87.997635,74.1415,31.28,95.72603424571928,31.93,31.93,0.0,0.53,1.03,15.1,91.90086274509804,2.1,955.7689725490196,0,1,1,Degradation warning
25.0,7851.0,575,4514.325,85.56015,87.01358750000001,74.06875,30.22,81.96250468691413,48.41,45.59,2.8199999999999927,0.54,1.04,15.3,88.51617647058822,4.0,902.865,0,2,2,Gas contamination risk
25.5,7847.0,561,4402.167,83.8620625,89.654101875,74.0533125,31.15,85.88451443569554,33.66,32.01,1.6499999999999986,0.54,1.04,15.6,86.317,3.9,880.4334,0,2,2,Gas contamination risk
25.0,7817.0,518,4049.206,84.463775,86.74286250000002,73.85625,30.63,90.74703162104736,41.0,41.0,0.0,0.55,1.05,15.1,79.39619607843137,1.0,778.0827215686276,0,1,1,Degradation warning
25.25,7873.0,602,4739.546,84.05146875,87.192651875,74.21021875,30.89,95.7440319960005,37.0,36.26,0.740000000000002,0.53,1.03,16.0,92.93227450980392,4.6,947.9092,0,1,1,Degradation warning
24.25,7845.0,615,4824.675,82.9847390625,90.50061562500002,74.01671875,30.26,89.80502437195351,46.0,47.38,1.3800000000000026,0.54,1.04,15.0,94.6014705882353,2.4,955.4748529411764,0,2,2,Gas contamination risk
24.25,7907.0,580,4586.06,85.13671906249998,87.45094312500001,74.41003125,30.4,81.97650293713286,42.68,44.0,1.3200000000000005,0.52,1.02,16.0,89.92274509803923,3.0,863.2583529411764,0,2,2,Gas contamination risk
25.75,8000.0,604,4832.0,83.3,90.0,75.0,30.49,93.99825021872266,44.29,44.29,0.0,0.5,1.0,15.3,94.74509803921568,1.6,994.8235294117648,0,1,1,Degradation warning
25.25,7864.0,616,4844.224,85.663935,88.0102575,74.15424999999999,30.64,97.6917885264342,40.0,40.0,0.0,0.53,1.03,15.2,94.9847843137255,2.9,949.847843137255,0,1,1,Degradation warning
24.5,7833.0,635,4973.955,82.899691875,86.86003375,73.9458125,31.52,92.72703412073491,27.27,27.81,0.5399999999999991,0.54,1.04,15.2,97.52852941176472,1.2,946.0267352941175,0,1,1,Degradation warning
25.25,7947.0,506,4021.182,85.4501978125,87.779610625,74.67040625,31.62,83.97300337457817,25.22,25.22,0.0,0.51,1.01,16.0,78.84670588235292,2.3,820.0057411764706,0,1,1,Degradation warning
24.5,7858.0,522,4101.876,83.08686374999998,87.94900125,74.103625,31.26,82.94638170228721,31.31,31.0,0.3099999999999987,0.54,1.04,15.0,80.42894117647057,2.9,804.2894117647057,0,1,1,Degradation warning
24.25,7813.0,517,4039.321,81.908369375,86.693831875,73.81371874999998,30.27,90.74153230846144,47.38,46.92,0.4600000000000008,0.55,1.05,15.1,79.2023725490196,1.1,815.784437254902,0,1,1,Degradation warning
25.75,7935.0,594,4713.39,83.6734078125,87.688409375,74.59984374999999,31.25,80.9917510311211,31.62,30.07,1.5500000000000007,0.52,1.02,15.1,92.41941176470588,2.0,896.468294117647,0,2,2,Gas contamination risk
25.25,7806.0,577,4504.062,85.22208375,88.42981249999998,73.7935625,30.36,84.87814023247094,46.35,45.9,0.4500000000000028,0.55,1.05,15.6,88.31494117647057,2.9,865.4864235294118,0,1,1,Degradation warning
25.75,7883.0,554,4367.182,82.450799375,88.1697403125,74.27971875,31.45,82.95575553055868,27.16,28.84,1.6799999999999995,0.53,1.03,15.7,85.63101960784313,1.6,813.4946862745097,0,2,2,Gas contamination risk
25.75,7924.0,580,4595.92,82.7483825,91.1774175,74.532125,30.38,95.84601924759404,43.12,43.12,0.0,0.52,1.02,15.0,90.11607843137256,2.5,919.184,0,1,1,Degradation warning
25.25,7906.0,619,4893.814,85.140916875,91.02397125,74.4154375,31.06,85.92875890513686,33.66,34.34,0.6800000000000068,0.52,1.02,15.2,95.95713725490197,1.5,1007.5499411764706,0,1,1,Degradation warning
25.75,7845.0,622,4879.59,83.01351093750002,86.980053125,74.04578125,30.41,96.66854143232096,43.12,42.68,0.4399999999999977,0.54,1.04,15.8,95.67823529411764,4.9,975.918,0,1,1,Degradation warning
24.75,7951.0,596,4738.796,83.7846590625,88.7043403125,74.69221875,30.04,81.9875015623047,49.0,48.51,0.490000000000002,0.51,1.01,15.8,92.917568627451,2.4,929.1756862745098,0,1,1,Degradation warning
24.5,7878.0,575,4529.85,83.23660125,89.89113625,74.22987499999998,30.7,85.90776152980877,40.0,40.0,0.0,0.53,1.03,15.2,88.82058823529411,2.5,923.734117647059,0,1,1,Degradation warning
24.5,7938.0,567,4500.846,84.53112500000002,88.59745124999998,74.608625,31.13,94.88188976377953,32.01,32.01,0.0,0.52,1.02,15.0,88.25188235294115,2.3,864.8684470588233,0,1,1,Degradation warning
25.5,7872.0,553,4353.216,82.36704,90.74736,74.208,30.94,85.90326209223846,36.72,36.0,0.7199999999999988,0.53,1.03,15.7,85.35717647058824,2.3,879.1789176470588,0,1,1,Degradation warning
24.5,7999.0,634,5071.366,84.9924375,89.9918125,74.9936875,30.85,95.99600049993752,35.89,37.37,1.4799999999999969,0.5,1.0,15.6,99.43854901960783,2.6,1014.2732,0,2,2,Gas contamination risk
24.5,7906.0,633,5004.498,83.44623374999999,87.4457675,74.40662499999998,30.79,99.76252968378952,38.0,38.0,0.0,0.52,1.02,15.5,98.12741176470588,2.4,1010.7123411764704,0,1,1,Degradation warning
24.5,7975.0,513,4091.175,86.50715625,87.99940624999998,74.8421875,30.11,98.93825771778528,49.44,49.44,0.0,0.51,1.01,15.1,80.21911764705881,4.3,770.1035294117646,0,1,1,Degradation warning
25.75,7846.0,591,4636.986,83.8594375,87.875555625,74.0519375,30.61,91.76752905886764,40.59,41.41,0.8199999999999931,0.54,1.04,15.5,90.92129411764704,2.7,945.5814588235291,0,1,1,Degradation warning
25.0,7823.0,505,3950.615,81.99905000000001,89.44749374999998,73.89375,31.23,92.71078615173104,32.64,32.32,0.3200000000000002,0.54,1.04,15.6,77.46303921568625,2.9,782.3766960784312,0,1,1,Degradation warning
24.25,7975.0,630,5024.25,86.50635937500002,89.79453125,74.84140625,31.69,87.9740032495938,25.75,25.5,0.25,0.51,1.01,15.3,98.51470588235294,4.8,945.741176470588,0,1,1,Degradation warning
25.75,8001.0,543,4344.543,85.85,89.1,75.0,31.3,85.0,31.93,30.69,1.2399999999999984,0.5,1.0,16.0,85.18711764705881,4.7,834.8337529411765,0,2,2,Gas contamination risk
24.5,7899.0,613,4842.087,83.393825625,88.28133187499998,74.3624375,30.68,80.98725159355081,38.8,38.8,0.0,0.53,1.03,15.7,94.94288235294118,2.3,939.9345352941176,0,1,1,Degradation warning
25.0,7857.0,509,3999.213,83.088225,87.94974375,74.10625,30.16,98.65804274465692,48.48,46.56,1.9199999999999944,0.54,1.04,15.4,78.4159411764706,4.0,744.9514411764706,0,2,2,Gas contamination risk
24.25,7881.0,597,4704.957,85.778270625,89.02196875,74.24509375,31.07,80.98500187476566,34.68,34.0,0.6799999999999997,0.53,1.03,15.6,92.25405882352942,4.8,876.4135588235295,0,1,1,Degradation warning
24.75,7873.0,611,4810.403,83.2030959375,89.85379781249999,74.20228125,30.13,97.71203599550056,48.48,48.0,0.4799999999999968,0.53,1.03,15.3,94.3216274509804,2.7,962.0806,0,1,1,Degradation warning
25.5,7888.0,500,3944.0,84.167,89.98797,74.307,30.47,97.74578177727784,42.14,43.86,1.7199999999999989,0.53,1.03,15.5,77.33333333333333,2.0,734.6666666666665,0,2,2,Gas contamination risk
25.75,7881.0,597,4704.957,85.801029375,87.26339562499999,74.26740625,30.22,99.70003749531308,45.59,45.59,0.0,0.53,1.03,15.4,92.25405882352942,1.7,959.442211764706,0,1,1,Degradation warning
25.25,7824.0,610,4772.64,85.35920999999999,86.80399000000001,73.9055,31.05,83.91151106111737,34.0,34.0,0.0,0.54,1.04,15.7,93.58117647058825,4.5,935.8117647058824,0,1,1,Degradation warning
24.75,7882.0,600,4729.2,84.952425625,89.927938125,74.2588125,31.82,89.85126859142606,22.77,22.31,0.4600000000000008,0.53,1.03,15.9,92.72941176470589,3.6,955.1129411764706,0,1,1,Degradation warning
25.5,7891.0,524,4134.884,85.031205625,89.12118749999999,74.32556249999999,31.87,88.87626546681663,22.0,22.44,0.4400000000000012,0.53,1.03,15.7,81.0761568627451,3.9,851.2996470588233,0,1,1,Degradation warning
25.0,7998.0,545,4358.91,86.68469999999998,89.98375,74.9875,30.54,83.99850018747657,40.74,42.0,1.259999999999998,0.5,1.0,15.8,85.46882352941176,4.7,888.8757647058823,0,2,2,Gas contamination risk
24.25,7963.0,537,4276.131,83.02465062499998,91.48982437499998,74.76528125,30.33,81.99050118735158,43.65,43.65,0.0,0.51,1.01,15.6,83.84570588235295,4.5,804.9187764705881,0,1,1,Degradation warning
25.75,7943.0,590,4686.37,83.7320653125,91.333063125,74.64909374999998,31.59,80.99275090613673,26.26,26.78,0.5199999999999995,0.51,1.01,15.2,91.88960784313724,2.9,928.0850392156864,0,1,1,Degradation warning
25.75,7996.0,592,4733.632,83.27096749999998,90.86755375,74.975375,30.8,85.99625046869141,39.14,36.86,2.2800000000000007,0.5,1.0,15.7,92.8163137254902,2.3,965.289662745098,0,2,2,Gas contamination risk
25.25,7822.0,565,4419.43,84.50726812500001,90.33049875,73.8930625,30.94,82.9328833895763,35.28,37.08,1.7999999999999972,0.54,1.04,15.0,86.65549019607843,4.2,849.2238039215687,0,2,2,Gas contamination risk
25.75,7820.0,575,4496.5,83.666875,90.3254625,73.891875,31.55,92.70591176102984,27.0,26.19,0.8099999999999987,0.55,1.05,15.8,88.16666666666667,2.4,925.75,0,1,1,Degradation warning
24.25,7845.0,543,4259.835,82.9847390625,87.8388328125,74.01671875,31.7,84.90251218597673,25.5,25.25,0.25,0.54,1.04,15.3,83.52617647058824,1.2,843.6143823529411,0,1,1,Degradation warning
25.75,7967.0,585,4660.695,84.75559375,90.6323184375,74.79684375,31.78,84.97875265591802,23.46,23.46,0.0,0.51,1.01,15.8,91.38617647058824,3.0,959.5548529411764,0,1,1,Degradation warning
25.75,7983.0,599,4781.817,84.0253528125,91.660738125,74.89534375,31.54,82.99325084364455,26.19,27.27,1.0799999999999983,0.5,1.0,15.3,93.7611176470588,4.5,909.4828411764704,0,2,2,Gas contamination risk
25.75,7932.0,559,4433.988,84.496375,90.34841375,74.581375,31.39,83.965504311961,28.13,29.0,0.870000000000001,0.52,1.02,15.5,86.94094117647059,3.6,904.185788235294,0,1,1,Degradation warning
25.5,7973.0,516,4114.068,86.49517125,87.98666625,74.8329375,31.11,98.93350831146104,32.67,32.01,0.6600000000000036,0.51,1.01,16.0,80.668,4.9,766.346,0,1,1,Degradation warning
25.5,7873.0,520,4093.96,85.73654625,89.865823125,74.2141875,31.1,83.93600799900013,34.68,32.98,1.7000000000000028,0.53,1.03,15.1,80.27372549019609,2.9,842.8741176470588,0,2,2,Gas contamination risk
24.25,7885.0,514,4052.89,82.444184375,87.273746875,74.27046874999998,30.04,87.88401449818771,47.53,49.49,1.9600000000000009,0.53,1.03,15.7,79.46843137254902,1.1,762.8969411764707,0,2,2,Gas contamination risk
24.75,7815.0,513,4009.095,83.60671875,88.49109375,73.83796875,30.37,91.72103487064116,45.32,42.68,2.640000000000001,0.55,1.05,15.8,78.60970588235294,1.2,801.819,0,2,2,Gas contamination risk
25.75,7871.0,593,4667.503,83.2041478125,89.85360843749999,74.20584375,31.78,87.870016247969,23.0,23.46,0.4600000000000008,0.53,1.03,15.8,91.51966666666664,4.8,896.8927333333332,0,1,1,Degradation warning
25.5,7804.0,624,4869.696,83.54225000000001,89.30394749999998,73.78725,31.87,99.50756155480563,22.0,22.22,0.2199999999999988,0.55,1.05,15.2,95.48423529411764,2.9,973.9391999999998,0,1,1,Degradation warning
25.75,7912.0,526,4161.712,84.34825,91.079115,74.45824999999998,31.75,94.8331458567679,24.72,24.48,0.2399999999999984,0.52,1.02,15.4,81.60219607843138,2.9,791.5413019607842,0,1,1,Degradation warning
24.75,7866.0,550,4326.3,83.15090437500001,88.01799187499998,74.1583125,30.2,86.88188976377953,46.06,47.47,1.4099999999999966,0.53,1.03,15.3,84.82941176470588,4.2,865.26,0,2,2,Gas contamination risk
24.75,8001.0,638,5104.638,85.0,90.9,75.0,30.44,85.0,41.71,42.14,0.4299999999999997,0.5,1.0,15.5,100.0909411764706,3.6,980.891223529412,0,1,1,Degradation warning
25.75,7957.0,532,4233.124,86.37516187500003,89.65465625,74.73528125,31.87,94.9175103112111,22.44,21.56,0.8800000000000024,0.51,1.01,16.0,83.00243137254901,2.2,846.6247999999998,0,1,1,Degradation warning
25.5,7919.0,614,4862.266,84.39756249999998,88.453468125,74.4988125,30.47,80.98975128108985,43.43,42.14,1.2899999999999991,0.52,1.02,15.9,95.33854901960784,3.1,943.8516352941176,0,2,2,Gas contamination risk
25.5,7813.0,522,4078.386,81.93700375,87.607389375,73.8429375,31.45,87.81202349706287,28.28,28.56,0.2799999999999975,0.55,1.05,15.6,79.96835294117646,4.6,831.6708705882354,0,1,1,Degradation warning
25.5,7867.0,589,4633.663,82.33059625,90.70624125,74.1770625,31.95,92.78227721534807,21.21,21.63,0.4199999999999981,0.53,1.03,15.2,90.85613725490197,3.5,872.2189176470586,0,1,1,Degradation warning
25.0,7951.0,514,4086.814,82.93984999999998,89.601875,74.69375,30.95,95.90001249843768,36.72,36.72,0.0,0.51,1.01,15.6,80.13360784313724,3.4,825.3761607843138,0,1,1,Degradation warning
25.5,8001.0,604,4832.604,85.85,89.1,75.0,30.32,87.0,45.9,44.55,1.3500000000000014,0.5,1.0,15.7,94.7569411764706,1.1,919.1423294117646,0,2,2,Gas contamination risk
24.25,7976.0,587,4681.912,86.51410499999999,91.598805,74.84774999999999,30.82,99.93750781152356,36.86,36.86,0.0,0.51,1.01,15.6,91.80219607843138,1.9,936.3824,0,1,1,Degradation warning
25.25,7821.0,574,4489.254,81.989831875,88.55121875,73.88684375,30.11,83.91001124859393,48.96,48.48,0.480000000000004,0.54,1.04,15.6,88.02458823529412,1.0,924.2581764705884,0,1,1,Degradation warning
24.5,7834.0,504,3948.336,85.4195175,90.4136925,73.952125,30.68,83.91651043619548,38.8,40.0,1.2000000000000028,0.54,1.04,15.6,77.41835294117647,4.8,789.6671999999999,0,2,2,Gas contamination risk
25.25,7930.0,531,4210.83,83.632415625,89.4334375,74.56468749999999,31.46,96.8491438570179,27.16,28.84,1.6799999999999995,0.52,1.02,15.2,82.56529411764706,1.4,809.1398823529413,0,2,2,Gas contamination risk
25.5,7864.0,562,4419.568,85.66826999999998,88.014465,74.1585,31.15,91.79452568428948,32.01,33.33,1.3200000000000005,0.53,1.03,15.7,86.65819607843137,4.2,875.2477803921568,0,2,2,Gas contamination risk
25.5,7950.0,571,4539.45,82.9355625,89.596875,74.690625,30.18,93.91076115485566,45.59,47.0,1.4099999999999966,0.51,1.01,15.5,89.00882352941174,4.5,898.9891176470587,0,2,2,Gas contamination risk
24.5,7997.0,563,4502.311,84.97731249999998,88.17592875,74.9810625,30.78,88.9955005624297,37.24,37.24,0.0,0.5,1.0,16.0,88.28060784313725,2.8,873.9780176470589,0,1,1,Degradation warning
25.5,7917.0,600,4750.2,86.07034125,87.54419625,74.4864375,31.28,99.79002624671917,31.62,31.93,0.3099999999999987,0.52,1.02,15.1,93.14117647058823,2.6,940.7258823529412,0,1,1,Degradation warning
25.0,7933.0,616,4886.728,83.65252500000001,88.56106874999999,74.58125,31.76,89.91501062367203,23.76,24.48,0.7199999999999988,0.52,1.02,15.1,95.81819607843136,4.3,939.0183215686274,0,1,1,Degradation warning
25.75,7992.0,536,4283.712,84.09134250000001,90.8351075,74.95075,30.57,87.9910011248594,41.41,42.23,0.8200000000000002,0.5,1.0,15.9,83.99435294117646,1.8,831.5440941176472,0,1,1,Degradation warning
25.0,7918.0,516,4085.688,85.22884999999998,90.2270875,74.4875,31.73,95.83402074740656,23.76,24.24,0.4799999999999968,0.52,1.02,15.4,80.1115294117647,3.3,769.0706823529412,0,1,1,Degradation warning
25.25,7811.0,616,4811.576,84.42429031249998,90.239686875,73.82465625,30.86,94.64379452568429,37.0,37.37,0.3699999999999974,0.55,1.05,15.6,94.3446274509804,1.2,934.011811764706,0,1,1,Degradation warning
24.25,7821.0,586,4583.106,83.64071874999999,89.4141321875,73.86446875,30.23,82.93250843644545,47.94,47.47,0.4699999999999988,0.54,1.04,15.6,89.86482352941177,4.6,862.7023058823529,0,1,1,Degradation warning
25.75,7953.0,575,4572.975,82.958868125,87.830080625,74.71065625,30.41,94.91001124859392,43.12,44.88,1.7600000000000051,0.51,1.01,16.0,89.66617647058824,3.8,878.7285294117648,0,2,2,Gas contamination risk
25.5,7983.0,604,4821.732,85.722298125,91.66019625,74.8948125,31.0,80.99775028121486,33.95,35.7,1.75,0.5,1.0,15.4,94.54376470588235,1.0,983.2551529411764,0,2,2,Gas contamination risk
25.75,7961.0,633,5039.313,86.405379375,89.68678125000001,74.75990625,30.17,92.9350081239845,46.06,46.53,0.4699999999999988,0.51,1.01,15.9,98.8100588235294,3.1,997.9815941176472,0,1,1,Degradation warning
24.5,7900.0,570,4503.0,83.4013125,89.18125,74.36875,30.94,94.8106486689164,35.28,36.72,1.4399999999999975,0.53,1.03,15.6,88.29411764705881,1.8,865.2823529411764,0,2,2,Gas contamination risk
24.75,7820.0,614,4801.48,82.80793125,89.41719375000001,73.86937499999999,30.99,95.63804524434444,35.0,34.3,0.7000000000000028,0.55,1.05,15.4,94.14666666666666,2.6,969.7106666666668,0,1,1,Degradation warning
24.25,7903.0,593,4686.479,82.57813812500001,89.20278125,74.38465625,31.78,81.97550306211724,23.23,22.31,0.9200000000000016,0.52,1.02,15.8,91.8917450980392,2.2,928.106625490196,0,1,1,Degradation warning
